17.495,24753.4629,80230.33783,37178.81756,31963.46332
17.500,25486.89388,82927.96614,39286.10971,31316.75822
17.505,25814.01745,86127.44286,41042.9201,30762.71161
17.510,26393.65048,90592.86946,42654.26383,30628.3969
17.515,26492.19901,96084.47592,44250.61651,30730.17572
17.520,25629.19829,101887.0429,45597.2842,30977.33939
17.525,24387.16378,108092.7769,46569.18195,30432.83413
17.530,22944.73056,114844.062,46882.41405,30119.85376
17.535,20453.74536,123062.5865,46631.55045,29638.09569
17.540,16984.77891,132433.5821,46083.33827,29389.65053
17.545,13151.55891,142869.4143,45556.03226,29454.53194
17.550,10062.73499,153378.1576,44928.80242,29588.38056
17.555,7238.928955,163446.964,44692.65931,29980.66054
17.560,4437.577747,172326.6997,44629.84631,30854.938
17.565,1161.886024,180488.6369,44224.64303,31463.89422
17.570,-930.9311339,187073.4237,43853.27517,32341.76954
17.575,-1435.40404,190839.276,43341.38261,33409.59177
17.580,-333.5569211,192359.6694,42820.20352,34238.58077
17.585,1560.04167,192603.6828,42166.53233,35018.35007
17.590,3490.647623,192380.3001,41390.79379,35370.57786
17.595,4890.193538,192022.8662,40421.94696,35722.20756
17.600,5191.55283,191129.3165,39426.99002,35565.92841
17.605,4504.975633,190189.4028,39053.49629,35639.6654
17.610,3820.920206,188668.4042,38839.39356,35410.638
17.615,3637.767798,185500.5451,39021.58953,35040.21983
17.620,3275.10982,182114.7019,38945.29489,34658.43686
17.625,3378.425369,177988.9279,38484.57239,34326.36512
17.630,3456.113648,172544.5602,37432.28493,33572.56847
17.635,3278.766719,166649.3211,36568.02194,32929.16593
17.640,3080.794666,160742.4578,35933.27553,32623.68691
17.645,4009.921835,154568.2838,34792.10168,33008.08253
17.650,6180.002392,148657.8358,32931.55133,33735.11665
17.655,8892.108528,142861.5516,31494.5652,34423.61065
17.660,11461.73519,137733.7663,30828.0341,34995.64073
17.665,14067.03693,132474.1918,28480.11909,35096.02119
17.670,16965.43865,128014.4887,26295.09766,35444.30106
17.675,19820.35758,124855.0396,25504.69436,35865.02103
17.680,22362.1759,122000.9426,26357.1043,36656.98574
17.685,24730.63711,119810.6846,27710.44198,37198.92156
17.690,26909.61552,118006.6957,29216.60983,37582.71497
17.695,28625.14775,117081.095,30735.85812,38124.10759
17.700,30506.38283,117139.3326,31894.98452,38852.63845
17.705,32068.89093,118265.0619,33467.5576,39461.14328
17.710,33089.29354,119741.7815,35479.94481,39973.19636
17.715,34404.9373,121891.9358,37629.1627,40288.79644
17.720,35588.30042,126180.7951,39277.68656,40690.7307
17.725,36357.13519,131417.7747,40547.30489,40975.72036
17.730,37019.06562,136173.2716,41546.00556,40986.22995
17.735,38170.64072,139826.2639,42781.74982,41376.81626
17.740,38984.90325,141020.0186,42859.46518,41344.90853
17.745,39635.115,139884.1655,42820.22689,41278.43465
17.750,40510.80476,137730.9467,43177.29967,41471.55162
17.755,41427.41993,135433.6465,43627.05554,41476.1365
17.760,42507.68933,134574.5614,43795.93507,41730.72175
